sampleId	popId	site	country	region	groupLabel	groupAge	flag	shapeA	colorA	latitude	longitude	callset	dataSource	age14C	ageHigh	ageLow	ageAverage	datingSource	coverage	sex	hgMT	gpAvg	ageRaw	clusterId	clusterIBDGlobal	clusterIBDFine	hgYMajor	hgYMinor	color	clusterAlias	shape
HG02236	IBS	NA	Spain	SouthernEurope	IBS	Modern	0	6	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	IBS	NA	NA	seagreen4	Europe_modern	6
HG02238	IBS	NA	Spain	SouthernEurope	IBS	Modern	0	6	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	IBS	NA	NA	seagreen4	Europe_modern	6
HG02239	IBS	NA	Spain	SouthernEurope	IBS	Modern	0	6	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	IBS	NA	NA	seagreen4	Europe_modern	6
NA06984	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA06985	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA06986	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA06989	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA06994	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA07000	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA07037	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA07048	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA07051	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA07056	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA07347	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA07357	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA10847	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA10851	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11829	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11830	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11831	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11832	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11840	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11843	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11881	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11892	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11893	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11894	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11918	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11919	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11920	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11930	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11931	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11932	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11933	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11992	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11994	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA11995	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12003	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12004	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12005	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12006	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12043	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12044	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12045	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12046	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12058	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12144	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12154	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12155	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12156	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12234	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12249	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12272	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12273	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12275	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12282	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12283	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12286	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12287	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12340	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12341	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12342	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12347	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12348	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12383	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12399	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12400	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12413	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12414	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12489	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12546	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12716	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12717	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12718	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12748	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12749	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12750	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12751	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12760	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12761	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12762	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12763	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12775	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12776	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12777	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12778	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12812	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12813	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12814	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12815	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12827	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12828	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12829	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12830	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12842	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12843	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12872	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12873	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12874	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12878	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12889	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
NA12890	CEU	NA	Europe	WesternEurope	CEU	Modern	0	7	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	CEU	NA	NA	seagreen4	Europe_modern	7
HG00096	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00097	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00099	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00100	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00101	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00102	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00103	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00105	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00106	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00107	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00108	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00109	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XY	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
HG00110	GBR	NA	UK	WesternEurope	GBR	Modern	0	8	NA	NA	NA	sg.diploid	1000g	NA	NA	NA	NA	NA	NA	XX	NA	NA	NA	NA	Europe_modern	GBR	NA	NA	seagreen4	Europe_modern	8
